school,student,variable,normexam_value,sex_value,schgend_value,type_value
51,67.0,normexam,-0.419801,M,mixed,Mxd
51,75.0,normexam,1.5061852,F,mixed,Mxd
51,71.0,normexam,0.0043222,F,mixed,Mxd
51,73.0,normexam,-1.438662,M,mixed,Mxd
51,77.0,normexam,-0.699505,M,mixed,Mxd
51,61.0,normexam,-0.265159,M,mixed,Mxd
51,62.0,normexam,-0.492781,M,mixed,Mxd
51,60.0,normexam,-0.939378,F,mixed,Mxd
51,66.0,normexam,-1.029067,M,mixed,Mxd
51,65.0,normexam,-1.438662,M,mixed,Mxd
51,63.0,normexam,-0.129085,M,mixed,Mxd
51,59.0,normexam,-1.962075,M,mixed,Mxd
51,93.0,normexam,-0.939378,F,mixed,Mxd
51,89.0,normexam,-0.338842,F,mixed,Mxd
51,88.0,normexam,0.4026692,F,mixed,Mxd
51,96.0,normexam,0.8965662,F,mixed,Mxd
51,95.0,normexam,-0.265159,F,mixed,Mxd
51,78.0,normexam,-0.776109,M,mixed,Mxd
51,80.0,normexam,-0.129085,M,mixed,Mxd
51,81.0,normexam,0.0735362,M,mixed,Mxd
51,79.0,normexam,-0.776109,M,mixed,Mxd
51,86.0,normexam,-0.699505,F,mixed,Mxd
51,82.0,normexam,0.5443412,F,mixed,Mxd
51,14.0,normexam,1.1094382,F,mixed,Mxd
51,13.0,normexam,0.6107292,M,mixed,Mxd
51,12.0,normexam,-0.129085,M,mixed,Mxd
51,18.0,normexam,-0.85267,M,mixed,Mxd
51,15.0,normexam,-1.723882,M,mixed,Mxd
51,4.0,normexam,-1.118624,M,mixed,Mxd
51,6.0,normexam,0.0043222,F,mixed,Mxd
51,3.0,normexam,-0.419801,F,mixed,Mxd
51,11.0,normexam,-0.699505,F,mixed,Mxd
51,9.0,normexam,-1.335315,F,mixed,Mxd
51,8.0,normexam,-0.699505,M,mixed,Mxd
51,55.0,normexam,0.4781942,F,mixed,Mxd
51,38.0,normexam,-0.492781,F,mixed,Mxd
51,45.0,normexam,0.4026692,M,mixed,Mxd
51,35.0,normexam,-1.438662,M,mixed,Mxd
51,51.0,normexam,0.9675862,F,mixed,Mxd
51,20.0,normexam,-0.623051,F,mixed,Mxd
51,27.0,normexam,-0.265159,M,mixed,Mxd
51,24.0,normexam,0.1340672,F,mixed,Mxd
51,31.0,normexam,0.2613242,F,mixed,Mxd
51,30.0,normexam,0.2613242,F,mixed,Mxd
51,28.0,normexam,0.3280722,M,mixed,Mxd
51,29.0,normexam,-0.776109,F,mixed,Mxd
51,99.0,normexam,-0.776109,M,mixed,Mxd
51,111.0,normexam,-0.419801,F,mixed,Mxd
51,112.0,normexam,-0.062088,F,mixed,Mxd
51,106.0,normexam,-0.129085,F,mixed,Mxd
51,114.0,normexam,1.1094382,,mixed,Mxd
51,117.0,normexam,-0.265159,F,mixed,Mxd
51,115.0,normexam,0.4026692,F,mixed,Mxd
52,4.0,normexam,0.9675862,M,boys,Sngl
52,7.0,normexam,0.4026692,M,boys,Sngl
52,6.0,normexam,-0.555112,M,boys,Sngl
52,73.0,normexam,1.0396082,M,boys,Sngl
52,74.0,normexam,2.2031212,M,boys,Sngl
52,72.0,normexam,0.9675862,M,boys,Sngl
52,71.0,normexam,-1.62373,M,boys,Sngl
52,8.0,normexam,0.0043222,M,boys,Sngl
52,9.0,normexam,-0.699505,M,boys,Sngl
52,76.0,normexam,-0.555112,M,boys,Sngl
52,100.0,normexam,-0.555112,M,boys,Sngl
52,70.0,normexam,0.4026692,M,boys,Sngl
52,3.0,normexam,1.1094382,M,boys,Sngl
52,1.0,normexam,1.5792202,M,boys,Sngl
52,11.0,normexam,1.9003352,M,boys,Sngl
52,40.0,normexam,-0.419801,M,boys,Sngl
52,38.0,normexam,0.9675862,M,boys,Sngl
52,42.0,normexam,0.7472282,M,boys,Sngl
52,44.0,normexam,-0.197611,M,boys,Sngl
52,45.0,normexam,-0.85267,M,boys,Sngl
52,37.0,normexam,1.9003352,M,boys,Sngl
52,35.0,normexam,0.1340672,M,boys,Sngl
52,36.0,normexam,-1.62373,M,boys,Sngl
52,33.0,normexam,-2.108644,M,boys,Sngl
52,54.0,normexam,-1.029067,M,boys,Sngl
52,55.0,normexam,1.0396082,M,boys,Sngl
52,56.0,normexam,1.9771072,M,boys,Sngl
52,46.0,normexam,1.1758492,M,boys,Sngl
52,48.0,normexam,-0.776109,M,boys,Sngl
52,47.0,normexam,-0.129085,M,boys,Sngl
52,52.0,normexam,1.1094382,M,boys,Sngl
52,49.0,normexam,1.1758492,M,boys,Sngl
52,51.0,normexam,1.6618062,M,boys,Sngl
52,57.0,normexam,1.9003352,M,boys,Sngl
52,18.0,normexam,-0.85267,M,boys,Sngl
52,17.0,normexam,-0.197611,M,boys,Sngl
52,19.0,normexam,0.6107292,M,boys,Sngl
52,20.0,normexam,0.2613242,M,boys,Sngl
52,12.0,normexam,0.0043222,M,boys,Sngl
52,16.0,normexam,1.3747412,M,boys,Sngl
52,15.0,normexam,1.0396082,M,boys,Sngl
52,32.0,normexam,-0.623051,M,boys,Sngl
52,29.0,normexam,1.0396082,M,boys,Sngl
52,28.0,normexam,-0.129085,M,boys,Sngl
52,30.0,normexam,0.8219882,M,boys,Sngl
52,31.0,normexam,1.3101422,M,boys,Sngl
52,23.0,normexam,1.5792202,M,boys,Sngl
52,24.0,normexam,2.2031212,M,boys,Sngl
52,25.0,normexam,0.8965662,M,boys,Sngl
52,69.0,normexam,1.3747412,M,boys,Sngl
52,64.0,normexam,2.4086922,M,boys,Sngl
52,62.0,normexam,0.4026692,M,boys,Sngl
52,65.0,normexam,-0.492781,M,boys,Sngl
52,67.0,normexam,0.8219882,M,boys,Sngl
52,58.0,normexam,2.1029752,M,boys,Sngl
52,60.0,normexam,2.5323522,M,boys,Sngl
53,16.0,normexam,0.1340672,F,girls,Sngl
53,17.0,normexam,-1.118624,F,girls,Sngl
53,15.0,normexam,0.4026692,F,girls,Sngl
53,23.0,normexam,2.4086922,F,girls,Sngl
53,22.0,normexam,1.1094382,F,girls,Sngl
53,21.0,normexam,0.1941492,,girls,Sngl
53,20.0,normexam,1.6618062,F,girls,Sngl
53,14.0,normexam,1.8138272,F,girls,Sngl
53,32.0,normexam,0.0735362,,girls,Sngl
53,34.0,normexam,0.1340672,F,girls,Sngl
53,35.0,normexam,0.2613242,F,girls,Sngl
53,26.0,normexam,2.9246672,F,girls,Sngl
53,28.0,normexam,1.8138272,F,girls,Sngl
53,27.0,normexam,3.1340482,F,girls,Sngl
53,31.0,normexam,1.5061852,F,girls,Sngl
53,29.0,normexam,1.5792202,F,girls,Sngl
53,30.0,normexam,-0.338842,F,girls,Sngl
53,36.0,normexam,1.1758492,F,girls,Sngl
53,13.0,normexam,-0.338842,F,girls,Sngl
53,9.0,normexam,-1.118624,F,girls,Sngl
53,8.0,normexam,0.4781942,F,girls,Sngl
53,10.0,normexam,0.9675862,F,girls,Sngl
53,11.0,normexam,1.7348992,F,girls,Sngl
53,2.0,normexam,3.3747382,F,girls,Sngl
53,4.0,normexam,0.7472282,F,girls,Sngl
53,3.0,normexam,2.7018012,F,girls,Sngl
53,7.0,normexam,2.4086922,F,girls,Sngl
53,5.0,normexam,-0.197611,F,girls,Sngl
53,6.0,normexam,2.1029752,F,girls,Sngl
53,37.0,normexam,1.9003352,F,girls,Sngl
53,52.0,normexam,-0.555112,F,girls,Sngl
53,51.0,normexam,0.9675862,F,girls,Sngl
53,50.0,normexam,1.1094382,F,girls,Sngl
53,54.0,normexam,1.6618062,F,girls,Sngl
53,55.0,normexam,-1.118624,F,girls,Sngl
53,56.0,normexam,0.3280722,F,girls,Sngl
53,46.0,normexam,1.9771072,F,girls,Sngl
53,44.0,normexam,0.6107292,F,girls,Sngl
53,47.0,normexam,1.2405332,F,girls,Sngl
53,48.0,normexam,1.6618062,F,girls,Sngl
53,43.0,normexam,-1.029067,F,girls,Sngl
53,70.0,normexam,0.6787592,F,girls,Sngl
53,69.0,normexam,-0.062088,F,girls,Sngl
53,68.0,normexam,-1.962075,F,girls,Sngl
53,71.0,normexam,-1.438662,F,girls,Sngl
53,72.0,normexam,-0.492781,F,girls,Sngl
53,59.0,normexam,0.1941492,F,girls,Sngl
53,62.0,normexam,1.1758492,F,girls,Sngl
53,60.0,normexam,1.8138272,F,girls,Sngl
53,67.0,normexam,2.2031212,F,girls,Sngl
53,66.0,normexam,1.6618062,F,girls,Sngl
53,64.0,normexam,2.4086922,F,girls,Sngl
53,73.0,normexam,2.9246672,F,girls,Sngl
53,86.0,normexam,-1.219486,F,girls,Sngl
53,88.0,normexam,2.7960982,F,girls,Sngl
53,84.0,normexam,0.8219882,F,girls,Sngl
53,82.0,normexam,0.6107292,F,girls,Sngl
53,80.0,normexam,2.5323522,F,girls,Sngl
53,89.0,normexam,0.2613242,F,girls,Sngl
53,90.0,normexam,0.5443412,F,girls,Sngl
53,42.0,normexam,2.6267392,F,girls,Sngl
53,39.0,normexam,2.2031212,F,girls,Sngl
53,40.0,normexam,-0.699505,F,girls,Sngl
53,41.0,normexam,1.1758492,F,girls,Sngl
53,79.0,normexam,2.7960982,F,girls,Sngl
53,78.0,normexam,0.7472282,F,girls,Sngl
53,74.0,normexam,2.7960982,F,girls,Sngl
53,76.0,normexam,2.5323522,F,girls,Sngl
53,75.0,normexam,0.2613242,F,girls,Sngl
54,33.0,normexam,0.2613242,M,mixed,Mxd
54,48.0,normexam,-1.62373,M,mixed,Mxd
54,21.0,normexam,-1.118624,F,mixed,Mxd
54,62.0,normexam,-0.265159,F,mixed,Mxd
54,132.0,normexam,-0.062088,F,mixed,Mxd
54,20.0,normexam,-0.265159,M,mixed,Mxd
54,15.0,normexam,-0.776109,F,mixed,Mxd
54,16.0,normexam,-1.219486,M,mixed,Mxd
55,8.0,normexam,2.2031212,F,mixed,Mxd
55,6.0,normexam,1.6618062,F,mixed,Mxd
55,4.0,normexam,2.6267392,F,mixed,Mxd
55,21.0,normexam,0.1340672,F,mixed,Mxd
55,22.0,normexam,0.2613242,M,mixed,Mxd
55,19.0,normexam,0.6787592,F,mixed,Mxd
55,28.0,normexam,0.0735362,M,mixed,Mxd
55,23.0,normexam,0.1340672,M,mixed,Mxd
55,24.0,normexam,0.8219882,F,mixed,Mxd
55,9.0,normexam,1.6618062,F,mixed,Mxd
55,12.0,normexam,0.4026692,M,mixed,Mxd
55,13.0,normexam,0.8219882,M,mixed,Mxd
55,10.0,normexam,1.3747412,M,mixed,Mxd
55,18.0,normexam,0.4781942,M,mixed,Mxd
55,17.0,normexam,0.6107292,M,mixed,Mxd
55,14.0,normexam,0.7472282,M,mixed,Mxd
55,16.0,normexam,1.4395322,M,mixed,Mxd
55,15.0,normexam,1.5792202,M,mixed,Mxd
55,3.0,normexam,2.2031212,F,mixed,Mxd
55,1.0,normexam,-0.338842,F,mixed,Mxd
55,65.0,normexam,1.3101422,M,mixed,Mxd
55,64.0,normexam,-1.118624,M,mixed,Mxd
55,69.0,normexam,-0.197611,F,mixed,Mxd
55,68.0,normexam,1.0396082,M,mixed,Mxd
55,70.0,normexam,1.6618062,F,mixed,Mxd
55,54.0,normexam,1.3747412,M,mixed,Mxd
55,58.0,normexam,-0.265159,F,mixed,Mxd
55,57.0,normexam,0.2613242,F,mixed,Mxd
55,55.0,normexam,-1.438662,M,mixed,Mxd
55,56.0,normexam,0.0735362,M,mixed,Mxd
55,51.0,normexam,0.8965662,F,mixed,Mxd
55,82.0,normexam,-0.623051,M,mixed,Mxd
55,81.0,normexam,2.0397092,M,mixed,Mxd
55,71.0,normexam,2.2031212,F,mixed,Mxd
55,72.0,normexam,2.2031212,F,mixed,Mxd
55,80.0,normexam,0.1340672,F,mixed,Mxd
55,79.0,normexam,2.0397092,F,mixed,Mxd
55,76.0,normexam,-1.029067,M,mixed,Mxd
55,39.0,normexam,1.3747412,F,mixed,Mxd
55,38.0,normexam,1.1094382,M,mixed,Mxd
55,36.0,normexam,0.8965662,M,mixed,Mxd
55,34.0,normexam,0.9675862,M,mixed,Mxd
55,48.0,normexam,0.1340672,M,mixed,Mxd
55,47.0,normexam,-0.338842,F,mixed,Mxd
55,49.0,normexam,0.0043222,M,mixed,Mxd
55,42.0,normexam,0.4781942,F,mixed,Mxd
55,43.0,normexam,-0.776109,F,mixed,Mxd
55,46.0,normexam,1.3101422,F,mixed,Mxd
55,45.0,normexam,-0.265159,F,mixed,Mxd
56,27.0,normexam,1.3747412,F,mixed,Mxd
56,28.0,normexam,-1.219486,M,mixed,Mxd
56,29.0,normexam,0.6107292,M,mixed,Mxd
56,25.0,normexam,0.7472282,F,mixed,Mxd
56,24.0,normexam,-0.197611,M,mixed,Mxd
56,40.0,normexam,-0.555112,F,mixed,Mxd
56,37.0,normexam,-1.118624,F,mixed,Mxd
56,38.0,normexam,1.6618062,F,mixed,Mxd
56,30.0,normexam,-0.85267,M,mixed,Mxd
56,31.0,normexam,0.9675862,F,mixed,Mxd
56,36.0,normexam,0.2613242,F,mixed,Mxd
56,32.0,normexam,0.9675862,F,mixed,Mxd
56,23.0,normexam,-1.962075,F,mixed,Mxd
56,52.0,normexam,-0.338842,,mixed,Mxd
56,51.0,normexam,0.8219882,F,mixed,Mxd
56,53.0,normexam,0.9675862,M,mixed,Mxd
56,54.0,normexam,1.5792202,F,mixed,Mxd
56,41.0,normexam,1.7348992,F,mixed,Mxd
56,43.0,normexam,-0.492781,F,mixed,Mxd
56,49.0,normexam,-3.666072,M,mixed,Mxd
56,46.0,normexam,-0.338842,F,mixed,Mxd
56,44.0,normexam,-1.836687,M,mixed,Mxd
56,57.0,normexam,1.3747412,F,mixed,Mxd
56,22.0,normexam,-1.723882,F,mixed,Mxd
56,17.0,normexam,-0.265159,F,mixed,Mxd
56,14.0,normexam,-0.419801,M,mixed,Mxd
56,12.0,normexam,-0.129085,F,mixed,Mxd
56,21.0,normexam,-0.623051,M,mixed,Mxd
56,18.0,normexam,-0.699505,F,mixed,Mxd
56,20.0,normexam,0.8219882,M,mixed,Mxd
56,2.0,normexam,0.5443412,M,mixed,Mxd
56,4.0,normexam,-1.029067,M,mixed,Mxd
56,3.0,normexam,-1.335315,F,mixed,Mxd
56,10.0,normexam,1.4395322,F,mixed,Mxd
56,7.0,normexam,-1.335315,M,mixed,Mxd
56,5.0,normexam,0.8965662,,mixed,Mxd
56,6.0,normexam,0.4026692,M,mixed,Mxd
57,87.0,normexam,1.0396082,M,boys,Sngl
57,85.0,normexam,0.5443412,M,boys,Sngl
57,91.0,normexam,-0.492781,M,boys,Sngl
57,80.0,normexam,-2.108644,M,boys,Sngl
57,79.0,normexam,-0.197611,M,boys,Sngl
57,84.0,normexam,1.8138272,M,boys,Sngl
57,82.0,normexam,0.4026692,M,boys,Sngl
57,83.0,normexam,0.0735362,M,boys,Sngl
57,37.0,normexam,0.8965662,M,boys,Sngl
57,94.0,normexam,1.3101422,M,boys,Sngl
57,99.0,normexam,0.0735362,M,boys,Sngl
57,95.0,normexam,-0.265159,M,boys,Sngl
57,103.0,normexam,-0.492781,M,boys,Sngl
57,101.0,normexam,-0.492781,M,boys,Sngl
57,35.0,normexam,-0.85267,M,boys,Sngl
57,53.0,normexam,-0.419801,M,boys,Sngl
57,52.0,normexam,-1.219486,M,boys,Sngl
57,57.0,normexam,0.0043222,M,boys,Sngl
57,55.0,normexam,0.3280722,M,boys,Sngl
57,56.0,normexam,-0.85267,M,boys,Sngl
57,58.0,normexam,-1.335315,M,boys,Sngl
57,44.0,normexam,-0.197611,M,boys,Sngl
57,43.0,normexam,-1.219486,M,boys,Sngl
57,51.0,normexam,-1.723882,M,boys,Sngl
57,49.0,normexam,0.2613242,M,boys,Sngl
57,46.0,normexam,0.5443412,M,boys,Sngl
57,47.0,normexam,-0.265159,M,boys,Sngl
57,75.0,normexam,0.7472282,,boys,Sngl
57,71.0,normexam,0.8219882,M,boys,Sngl
57,70.0,normexam,-0.699505,M,boys,Sngl
57,69.0,normexam,-1.526653,M,boys,Sngl
57,74.0,normexam,1.0396082,M,boys,Sngl
57,72.0,normexam,1.0396082,M,boys,Sngl
57,73.0,normexam,0.3280722,M,boys,Sngl
57,60.0,normexam,-0.338842,M,boys,Sngl
57,63.0,normexam,0.7472282,M,boys,Sngl
57,68.0,normexam,-1.962075,M,boys,Sngl
57,67.0,normexam,0.8965662,M,boys,Sngl
57,65.0,normexam,-0.129085,M,boys,Sngl
57,66.0,normexam,0.6107292,M,boys,Sngl
57,41.0,normexam,1.6618062,M,boys,Sngl
57,1.0,normexam,-0.776109,M,boys,Sngl
57,3.0,normexam,0.6787592,M,boys,Sngl
57,34.0,normexam,0.8219882,M,boys,Sngl
57,27.0,normexam,-0.699505,M,boys,Sngl
57,28.0,normexam,0.5443412,M,boys,Sngl
57,24.0,normexam,0.5443412,M,boys,Sngl
57,22.0,normexam,0.4781942,M,boys,Sngl
57,21.0,normexam,-0.129085,M,boys,Sngl
57,33.0,normexam,-2.108644,M,boys,Sngl
57,30.0,normexam,-1.335315,M,boys,Sngl
57,31.0,normexam,-0.555112,M,boys,Sngl
57,8.0,normexam,1.5792202,M,boys,Sngl
57,10.0,normexam,-1.029067,M,boys,Sngl
57,7.0,normexam,0.6787592,M,boys,Sngl
57,20.0,normexam,-1.335315,M,boys,Sngl
57,18.0,normexam,0.6787592,M,boys,Sngl
57,17.0,normexam,-0.197611,M,boys,Sngl
57,13.0,normexam,0.6787592,M,boys,Sngl
58,55.0,normexam,0.3280722,F,girls,Sngl
58,56.0,normexam,-1.219486,F,girls,Sngl
58,43.0,normexam,0.5443412,F,girls,Sngl
58,64.0,normexam,0.6107292,F,girls,Sngl
58,63.0,normexam,0.4026692,F,girls,Sngl
58,57.0,normexam,1.5061852,F,girls,Sngl
58,68.0,normexam,0.6107292,F,girls,Sngl
58,26.0,normexam,1.1094382,F,girls,Sngl
58,24.0,normexam,-1.438662,F,girls,Sngl
58,20.0,normexam,0.4026692,F,girls,Sngl
58,22.0,normexam,-0.129085,F,girls,Sngl
58,41.0,normexam,-0.265159,F,girls,Sngl
58,38.0,normexam,1.4395322,F,girls,Sngl
58,37.0,normexam,0.8219882,F,girls,Sngl
58,39.0,normexam,0.7472282,F,girls,Sngl
58,31.0,normexam,0.8965662,F,girls,Sngl
58,32.0,normexam,-1.438662,F,girls,Sngl
58,36.0,normexam,0.3280722,F,girls,Sngl
58,33.0,normexam,-0.129085,F,girls,Sngl
58,12.0,normexam,1.1758492,F,girls,Sngl
58,13.0,normexam,0.4026692,F,girls,Sngl
58,11.0,normexam,-0.129085,F,girls,Sngl
58,10.0,normexam,0.1941492,F,girls,Sngl
58,16.0,normexam,-0.492781,F,girls,Sngl
58,3.0,normexam,-0.623051,,girls,Sngl
58,4.0,normexam,0.6107292,F,girls,Sngl
58,2.0,normexam,0.3280722,F,girls,Sngl
58,9.0,normexam,0.9675862,F,girls,Sngl
58,7.0,normexam,0.4781942,F,girls,Sngl
58,5.0,normexam,0.1340672,F,girls,Sngl
58,6.0,normexam,1.2405332,F,girls,Sngl
58,69.0,normexam,-0.492781,F,girls,Sngl
58,74.0,normexam,0.6787592,F,girls,Sngl
58,73.0,normexam,-0.265159,F,girls,Sngl
58,70.0,normexam,0.5443412,F,girls,Sngl
58,72.0,normexam,0.6787592,F,girls,Sngl
58,79.0,normexam,-0.129085,F,girls,Sngl
59,78.0,normexam,-1.219486,M,mixed,Mxd
59,74.0,normexam,0.6107292,M,mixed,Mxd
59,86.0,normexam,-0.85267,M,mixed,Mxd
59,81.0,normexam,-0.776109,F,mixed,Mxd
59,87.0,normexam,-2.291731,M,mixed,Mxd
59,64.0,normexam,-1.118624,M,mixed,Mxd
59,61.0,normexam,-0.776109,F,mixed,Mxd
59,71.0,normexam,-0.776109,F,mixed,Mxd
59,72.0,normexam,-0.85267,F,mixed,Mxd
59,108.0,normexam,-0.338842,M,mixed,Mxd
59,105.0,normexam,-0.129085,M,mixed,Mxd
59,103.0,normexam,-1.526653,F,mixed,Mxd
59,111.0,normexam,-0.492781,F,mixed,Mxd
59,114.0,normexam,-0.939378,M,mixed,Mxd
59,92.0,normexam,-0.623051,F,mixed,Mxd
59,95.0,normexam,-2.75266,M,mixed,Mxd
59,20.0,normexam,-1.219486,F,mixed,Mxd
59,16.0,normexam,-1.118624,M,mixed,Mxd
59,18.0,normexam,-0.129085,M,mixed,Mxd
59,15.0,normexam,-0.338842,,mixed,Mxd
59,26.0,normexam,-0.939378,M,mixed,Mxd
59,25.0,normexam,0.6107292,M,mixed,Mxd
59,24.0,normexam,-1.723882,M,mixed,Mxd
59,28.0,normexam,-1.962075,M,mixed,Mxd
59,4.0,normexam,-0.85267,F,mixed,Mxd
59,1.0,normexam,-1.836687,M,mixed,Mxd
59,2.0,normexam,-1.219486,M,mixed,Mxd
59,14.0,normexam,-1.219486,M,mixed,Mxd
59,13.0,normexam,-1.836687,M,mixed,Mxd
59,7.0,normexam,-0.85267,F,mixed,Mxd
59,9.0,normexam,-1.526653,M,mixed,Mxd
59,48.0,normexam,-0.555112,M,mixed,Mxd
59,47.0,normexam,-1.438662,F,mixed,Mxd
59,45.0,normexam,-0.419801,F,mixed,Mxd
59,56.0,normexam,-2.108644,M,mixed,Mxd
59,52.0,normexam,-0.939378,M,mixed,Mxd
59,55.0,normexam,-1.836687,M,mixed,Mxd
59,54.0,normexam,0.1941492,F,mixed,Mxd
59,29.0,normexam,0.4026692,M,mixed,Mxd
59,33.0,normexam,-1.526653,F,mixed,Mxd
59,41.0,normexam,-1.335315,,mixed,Mxd
59,40.0,normexam,-0.939378,F,mixed,Mxd
59,42.0,normexam,-1.335315,M,mixed,Mxd
59,38.0,normexam,-0.939378,,mixed,Mxd
60,136.0,normexam,-0.062088,F,girls,Sngl
60,135.0,normexam,-0.492781,F,girls,Sngl
60,133.0,normexam,0.2613242,F,girls,Sngl
60,131.0,normexam,1.2405332,F,girls,Sngl
60,146.0,normexam,0.1941492,,girls,Sngl
60,145.0,normexam,-0.129085,F,girls,Sngl
60,140.0,normexam,1.0396082,F,girls,Sngl
60,148.0,normexam,0.1941492,F,girls,Sngl
60,120.0,normexam,2.2031212,F,girls,Sngl
60,121.0,normexam,-0.129085,F,girls,Sngl
60,130.0,normexam,0.8965662,F,girls,Sngl
60,128.0,normexam,-0.939378,F,girls,Sngl
60,127.0,normexam,2.5323522,F,girls,Sngl
60,129.0,normexam,1.2405332,F,girls,Sngl
60,123.0,normexam,-1.029067,F,girls,Sngl
60,126.0,normexam,1.2405332,F,girls,Sngl
60,125.0,normexam,0.4781942,F,girls,Sngl
60,112.0,normexam,-0.265159,F,girls,Sngl
60,173.0,normexam,0.1340672,F,girls,Sngl
60,169.0,normexam,1.1758492,F,girls,Sngl
60,172.0,normexam,0.4781942,F,girls,Sngl
60,170.0,normexam,-1.836687,F,girls,Sngl
60,168.0,normexam,-0.776109,F,girls,Sngl
60,183.0,normexam,-0.129085,F,girls,Sngl
60,177.0,normexam,2.4086922,F,girls,Sngl
60,181.0,normexam,0.8219882,F,girls,Sngl
60,179.0,normexam,-1.029067,F,girls,Sngl
60,156.0,normexam,-1.219486,F,girls,Sngl
60,157.0,normexam,-0.699505,F,girls,Sngl
60,158.0,normexam,0.0043222,F,girls,Sngl
60,150.0,normexam,0.7472282,F,girls,Sngl
60,154.0,normexam,2.4086922,F,girls,Sngl
60,166.0,normexam,0.2613242,F,girls,Sngl
60,185.0,normexam,-1.029067,F,girls,Sngl
60,58.0,normexam,1.1094382,F,girls,Sngl
60,59.0,normexam,0.4026692,F,girls,Sngl
60,72.0,normexam,1.1094382,F,girls,Sngl
60,66.0,normexam,-1.219486,F,girls,Sngl
60,42.0,normexam,0.6787592,F,girls,Sngl
60,38.0,normexam,0.6787592,F,girls,Sngl
60,55.0,normexam,1.9003352,F,girls,Sngl
60,54.0,normexam,0.8219882,F,girls,Sngl
60,47.0,normexam,-0.338842,F,girls,Sngl
60,48.0,normexam,-0.85267,F,girls,Sngl
60,49.0,normexam,-0.419801,F,girls,Sngl
60,50.0,normexam,0.4781942,F,girls,Sngl
60,111.0,normexam,-0.419801,F,girls,Sngl
60,98.0,normexam,-0.623051,F,girls,Sngl
60,97.0,normexam,0.0043222,F,girls,Sngl
60,92.0,normexam,0.2613242,F,girls,Sngl
60,110.0,normexam,0.8219882,F,girls,Sngl
60,106.0,normexam,1.3101422,F,girls,Sngl
60,79.0,normexam,1.1094382,F,girls,Sngl
60,81.0,normexam,0.1941492,F,girls,Sngl
60,82.0,normexam,-0.197611,F,girls,Sngl
60,77.0,normexam,-0.197611,F,girls,Sngl
60,91.0,normexam,-0.492781,F,girls,Sngl
60,87.0,normexam,-0.85267,F,girls,Sngl
60,85.0,normexam,0.4026692,F,girls,Sngl
60,86.0,normexam,1.3101422,F,girls,Sngl
60,24.0,normexam,0.4781942,F,girls,Sngl
60,20.0,normexam,0.4781942,F,girls,Sngl
60,22.0,normexam,-0.776109,F,girls,Sngl
60,21.0,normexam,-0.699505,F,girls,Sngl
60,19.0,normexam,-0.776109,F,girls,Sngl
60,27.0,normexam,-0.197611,,girls,Sngl
60,28.0,normexam,-0.85267,F,girls,Sngl
60,29.0,normexam,-0.419801,F,girls,Sngl
60,30.0,normexam,-0.062088,F,girls,Sngl
60,35.0,normexam,0.9675862,F,girls,Sngl
60,6.0,normexam,0.4781942,F,girls,Sngl
60,8.0,normexam,-0.338842,F,girls,Sngl
60,2.0,normexam,0.8219882,F,girls,Sngl
60,18.0,normexam,1.8138272,F,girls,Sngl
60,14.0,normexam,-0.338842,F,girls,Sngl
61,125.0,normexam,-1.219486,M,mixed,Mxd
61,132.0,normexam,1.5061852,F,mixed,Mxd
61,116.0,normexam,0.0735362,F,mixed,Mxd
61,117.0,normexam,-0.492781,F,mixed,Mxd
61,115.0,normexam,-2.291731,M,mixed,Mxd
61,121.0,normexam,-0.419801,M,mixed,Mxd
61,118.0,normexam,1.2405332,M,mixed,Mxd
61,120.0,normexam,-0.419801,F,mixed,Mxd
61,147.0,normexam,-1.029067,F,mixed,Mxd
61,146.0,normexam,-1.836687,M,mixed,Mxd
61,156.0,normexam,-1.118624,M,mixed,Mxd
61,135.0,normexam,-0.776109,M,mixed,Mxd
61,136.0,normexam,-0.492781,M,mixed,Mxd
61,145.0,normexam,-2.291731,,mixed,Mxd
61,143.0,normexam,1.0396082,M,mixed,Mxd
61,85.0,normexam,0.8219882,M,mixed,Mxd
61,81.0,normexam,1.1758492,F,mixed,Mxd
61,86.0,normexam,0.0735362,F,mixed,Mxd
61,88.0,normexam,0.9675862,M,mixed,Mxd
61,80.0,normexam,0.4026692,M,mixed,Mxd
61,75.0,normexam,1.8138272,F,mixed,Mxd
61,77.0,normexam,0.2613242,M,mixed,Mxd
61,76.0,normexam,-1.029067,F,mixed,Mxd
61,112.0,normexam,-0.062088,,mixed,Mxd
61,104.0,normexam,0.6787592,F,mixed,Mxd
61,111.0,normexam,-1.526653,M,mixed,Mxd
61,108.0,normexam,0.5443412,F,mixed,Mxd
61,93.0,normexam,0.6107292,M,mixed,Mxd
61,100.0,normexam,0.6787592,F,mixed,Mxd
61,96.0,normexam,0.6107292,M,mixed,Mxd
61,97.0,normexam,0.6787592,F,mixed,Mxd
61,47.0,normexam,-1.526653,F,mixed,Mxd
61,44.0,normexam,-0.419801,M,mixed,Mxd
61,37.0,normexam,-0.776109,F,mixed,Mxd
61,36.0,normexam,-0.492781,F,mixed,Mxd
61,39.0,normexam,0.0735362,M,mixed,Mxd
61,40.0,normexam,0.7472282,F,mixed,Mxd
61,35.0,normexam,-1.219486,M,mixed,Mxd
61,63.0,normexam,-0.939378,M,mixed,Mxd
61,61.0,normexam,0.0735362,F,mixed,Mxd
61,65.0,normexam,0.8219882,M,mixed,Mxd
